click,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,speaker_early_index,speaker_late_index,ChampFam,TVJearly,TVJlate,blue_excel_early,blue_excel_late,blue_excel_general,speaker_excel_early,speaker_excel_late,RT,language,age,gender,education,background_RT,Browser,OS,screenH,screenW,year_started,league_level,hours_total,games_weekly,champfam_total,time_in_minutes,participant_id,criteria_early,criteria_late,hierarch_early,hierarch_late
24,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,0,0,1,1,0.75,0.75,0.55,0.36,0.35,41.991,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
25,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,0,,,,,,,,41.991,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
26,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,0,1,0,,,,,,41.991,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
27,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,0,1,0,0.73,0.52,0.45,,,41.991,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
28,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,0,1,0,0.73,0.52,0.45,0.27,,41.991,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
29,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,0,0,1,0,0.73,0.52,0.45,0.27,0.21,67.437,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
30,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,,,,,,,,67.437,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
31,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,1,1,,,,,,67.437,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
32,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,1,1,0.61,0.63,0.54,,,67.437,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
33,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,1,1,0.61,0.63,0.54,0.67,,67.437,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
34,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,1,1,0.61,0.63,0.54,0.67,0.31,22.85,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
35,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,,,,,,,,22.85,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
36,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,1,1,,,,,,22.85,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
37,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,1,1,0.61,0.6,0.51,,,22.85,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
38,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,1,1,0.61,0.6,0.51,0.28,,22.85,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
39,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,1,1,0.61,0.6,0.51,0.28,0.29,27.275,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
40,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,1,0,,,,,,,,27.275,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
41,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,1,0,1,1,,,,,,27.275,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
42,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,1,0,1,1,0.47,0.48,0.47,,,27.275,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
43,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,1,0,1,1,0.47,0.48,0.47,0.54,,27.275,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
44,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,1,0,1,1,0.47,0.48,0.47,0.64,0.58,31.149,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
45,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,0,,,,,,,,31.149,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
46,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,0,1,1,,,,,,31.149,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
47,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,0,1,1,0.54,0.54,0.54,,,31.149,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
48,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,0,1,1,0.54,0.54,0.54,0.36,,31.149,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
49,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,0,1,1,0.54,0.54,0.54,0.36,0.86,30.162,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
50,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,,,,,,,,30.162,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
51,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,1,1,,,,,,30.162,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
52,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,1,1,0.49,0.48,0.49,,,30.162,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
53,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,1,1,0.49,0.48,0.49,0.81,,30.162,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
54,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,0,1,1,0.49,0.48,0.49,0.81,0.78,30.272,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
55,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,,,,,,,,30.272,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
56,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,1,1,,,,,,30.272,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
57,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,1,1,0.65,0.65,0.64,,,30.272,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
58,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,1,1,0.65,0.65,0.64,0.78,,30.272,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
59,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,1,1,0.65,0.65,0.64,0.78,0.79,31.64,English,20,Female,1,43.177,Chrome,Windows,720,1280,0,-1,-1,-1,-1,13.2437,4,,,,
0,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,0,,,,,,,,,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
1,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,0,1,0,,,,,,,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
2,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,0,1,0,0.77,0.53,0.83,,,,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
3,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,0,1,0,0.77,0.53,0.83,0.02,,,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
4,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,0,1,0,0.77,0.53,0.83,0,0.99,88.406,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
5,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,0,,,,,,,,88.406,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
6,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,0,1,1,,,,,,88.406,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
7,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,0,1,1,0.83,0.75,0.87,,,88.406,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
8,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,0,1,1,0.83,0.75,0.87,0.98,,88.406,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
9,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,0,1,1,0.83,0.75,0.87,1,1,61.865,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
10,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,,,,,,,,61.865,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
11,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,0,0,,,,,,61.865,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
12,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,0,0,0.19,0.13,0.24,,,61.865,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
13,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,0,0,0.19,0.13,0.24,0.99,,61.865,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
14,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,0,0,0.19,0.13,0.24,1,1,37.815,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
15,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,0,,,,,,,,37.815,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
16,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,0,1,0,,,,,,37.815,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
17,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,0,1,0,0.86,0.39,0.77,,,37.815,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
18,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,0,1,0,0.86,0.39,0.68,1,,37.815,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
19,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,0,0,1,0,0.86,0.39,0.68,1,1,46.051,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
20,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,2,,,,,,,,46.051,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
21,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,2,0,1,,,,,,46.051,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
22,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,2,0,1,0.17,0.59,0.68,,,46.051,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
23,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,2,0,1,0.17,0.59,0.68,0.85,,46.051,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
24,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,1,2,0,1,0.17,0.59,0.68,0.85,0.96,36.124,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
25,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,2,,,,,,,,36.124,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
26,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,2,1,1,,,,,,36.124,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
27,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,2,1,1,0.82,0.87,0.94,,,36.124,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
28,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,2,1,1,0.82,0.87,0.94,0.89,,36.124,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
29,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,2,1,1,0.82,0.87,0.94,0.89,0.87,33.956,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
30,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,3,,,,,,,,33.956,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
31,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,3,0,1,,,,,,33.956,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
32,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,3,0,1,0.34,0.79,0.69,,,33.956,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
33,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,3,0,1,0.34,0.79,0.69,0.86,,33.956,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
34,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,1,3,0,1,0.34,0.79,0.69,0.86,0.92,70.113,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
35,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,3,,,,,,,,70.113,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
36,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,3,1,1,,,,,,70.113,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
37,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,3,1,1,0.82,0.74,0.88,,,70.113,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
38,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,3,1,1,0.82,0.74,0.88,0.87,,70.113,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
39,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,3,1,1,0.82,0.74,0.88,0.87,0.89,128.613,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
40,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,0,,,,,,,,128.613,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
41,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,0,0,1,,,,,,128.613,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
42,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,0,0,1,0.24,0.79,0.71,,,128.613,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
43,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,0,0,1,0.24,0.79,0.71,0.82,,128.613,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
44,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,0,0,1,0.24,0.79,0.71,0.82,0.76,220.103,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
45,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,1,,,,,,,,220.103,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
46,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,1,1,1,,,,,,220.103,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
47,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,1,1,1,0.89,0.93,1,,,220.103,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
48,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,1,1,1,0.89,0.93,1,0.91,,220.103,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
49,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,1,1,1,0.89,0.93,1,0.91,0.95,34.172,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
50,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,,,,,,,,34.172,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
51,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,1,1,,,,,,34.172,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
52,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,1,1,0.87,0.9,0.93,,,34.172,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
53,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,1,1,0.87,0.9,0.93,0.9,,34.172,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
54,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,0,4,1,1,0.87,0.9,0.93,0.9,0.91,43.142,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
55,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,2,,,,,,,,43.142,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
56,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,2,0,1,,,,,,43.142,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
57,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,2,0,1,0.27,0.89,0.71,,,43.142,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
58,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,2,0,1,0.27,0.89,0.71,0.86,,43.142,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
59,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,2,0,1,0.27,0.89,0.71,0.86,0.92,30.299,English,19,Female,1,97.657,Chrome,Windows,1003,1504,0,-1,-1,-1,-1,16.66553333,5,,,,
